"ICPF.Nr","sample_date","latitude","longitude","elevation","plot_size","tree_species","soil_type","mean_age","root_density","defoliation","ozone_symptoms","code_yield_rel","mass_100_leaves","mass_1000_needles","foliar_n","foliar_s","foliar_p","foliar_n_p_ratio","foliar_ca","foliar_mg","foliar_k","foliar_na","foliar_c","foliar_zn","foliar_mn","foliar_fe","foliar_cu","foliar_pb","foliar_cd","foliar_b","foliar_al_ratio","dep_oa_ph","dep_oa_conductivity","dep_oa_k","dep_oa_ca","dep_oa_mg","dep_oa_na","dep_oa_nh4","dep_oa_cl","dep_oa_so4","dep_oa_alkalinity","dep_oa_n_total","dep_tf_ph","dep_tf_conductivity","dep_tf_k","dep_tf_ca","dep_tf_mg","dep_tf_na","dep_tf_nh4","dep_tf_cl","dep_tf_no3","dep_tf_so4","dep_tf_alkalinity","dep_tf_n_total","mean_air_temperature","mean_precipitation","min_air_temperature","max_air_temperature","mean_solar_radiation","growth_season_length","ss_030_depth","ss_030_ph","ss_030_k","ss_030_ca","ss_030_mg","ss_030_no3","ss_030_so4","ss_030_alkalinity","ss_030_al","ss_030_doc","ss_030_water_content","ss_030_na","ss_030_al_labile","ss_030_fe","ss_030_mn","ss_030_p","ss_030_nh4","ss_030_cl","ss_3060_depth","ss_3060_ph","ss_3060_k","ss_3060_ca","ss_3060_mg","ss_3060_no3","ss_3060_so4","ss_3060_alkalinity","ss_3060_al","ss_3060_doc","ss_3060_water_content","ss_3060_na","ss_3060_al_labile","ss_3060_fe","ss_3060_mn","ss_3060_p","ss_3060_nh4","ss_3060_cl","part_size_clay_mineral","part_size_silt_mineral","part_size_sand_mineral","bulk_density_mineral","coarse_fragment_vol_mineral","coarse_fragment_mass_mineral","ph_cacl2_mineral","ph_h2o_mineral","organic_carbon_total_mineral","n_total_mineral","cn_mineral","exch_acidiy_mineral","exch_al_mineral","exch_ca_mineral","exch_fe_mineral","exch_k_mineral","exch_mg_mineral","exch_mn_mineral","exch_na_mineral","free_h_mineral","extrac_al_mineral","extrac_ca_mineral","extrac_cd_mineral","extrac_cr_mineral","extrac_cu_mineral","extrac_fe_mineral","extrac_hg_mineral","extrac_k_mineral","extrac_mg_mineral","extrac_mn_mineral","extrac_na_mineral","extrac_ni_mineral","extrac_p_mineral","extrac_pb_mineral","extrac_s_mineral","extrac_zn_mineral","rea_al_mineral","rea_fe_mineral","exch_bce_mineral","exch_ace_mineral","exch_cec_mineral","bs_mineral","thickness_organic","organic_layer_weight_organic","ph_cacl2_organic","ph_h2o_organic","organic_carbon_total_organic","n_total_organic","cn_organic","exch_acidiy_organic","exch_al_organic","exch_ca_organic","exch_fe_organic","exch_k_organic","exch_mg_organic","exch_mn_organic","exch_na_organic","free_h_organic","extrac_al_organic","extrac_ca_organic","extrac_cd_organic","extrac_cr_organic","extrac_cu_organic","extrac_fe_organic","extrac_hg_organic","extrac_k_organic","extrac_mg_organic","extrac_mn_organic","extrac_na_organic","extrac_ni_organic","extrac_p_organic","extrac_pb_organic","extrac_s_organic","extrac_zn_organic","rea_al_organic","rea_fe_organic","exch_bce_organic","exch_ace_organic","exch_cec_organic","bs_organic"
"50_3","02/04/2014",47.22638889,7.4175,24,1.27,"BEECH","Haplic Cambisol",">120",1.012767024,26.3953488372093,0.108823529411765,NA,9.68235294117647,4.42105263157895,16.8988888888889,1.41490909090909,1.04581818181818,16.7592544254719,12.7634545454545,1.19927272727273,7.93872727272727,24.75,51.6386046511628,38.6463636363636,222.758,60.3696363636364,6.84968,NA,NA,20.9998181818182,59,5.70815047021944,10.246394984326,0.463757961783439,0.516306620209059,0.0592712550607287,0.213252595155709,0.352965299684543,0.30128526645768,0.358962264150943,18.9720618556701,0.907977491961415,6.18366107544883,27.0149605682107,20.029405,10.378285,1.964595625,3.611226875,4.62736,6.267279375,6.630379375,4.547140625,77.8166440406572,14.9098366875,6.90518856992739,2505.34666666667,-15.5333333333333,30.4066666666667,124.579308737997,232.666666666667,0.075,7.3239372927344,5.59437952430196,31.2202517873795,0.760358702432938,2.79189838758747,0.996060578661844,1281.76039119804,0.0297847494553377,17.5724810606061,NA,0.443620711166563,NA,0.0269204355108878,0.0213453038674033,0.195936363636364,0.772354948805461,1.3964422784039,0.5,8.35081685296647,0.313764705882353,60.5481734317343,0.668634686346864,1.040492653414,0.982407087294728,2659,0.0427390180878553,5.07517823639775,NA,0.432809040590406,NA,0.022,NA,0.0818965517241379,0.0172477064220183,0.823372197309417,52.65,29.4,17.95,540,34.25,NA,7.1,7.48,100.48,5.646,17.7,0.05,0.01,46.7435,0.0095,0.369,1.291,0.035,0.0495,0.05,16826.35,53988.25,NA,42.335,7.03,18924.1,NA,984,2754.7,844.651875,48.1,19.78,409.05,43.42,900.55,141.14,NA,NA,48.453,0.105,48.558,99.783125,2,0.53,5.78,6.13,461.62,16.98,27.3,0.932,0.038,41.82,0.018,1.403,4.37,0.285,0.07,0.8925,10681,34102.3,NA,30.18,9.45,13654.3,NA,1081.3,2135.9,620.455,40.5,19.27,571.3,40.38,1203.3,128.89,NA,NA,47.665,1.235,48.895,97.4575
"50_5","26/06/2014",46.44805556,8.813333333,28,2,"SPRUCE","Albic Podzol",">120",0.621081005,27.3333333333333,0,NA,NA,4.53823529411765,15.7247058823529,1.10882352941176,1.62941176470588,9.95615375055728,6.13264705882353,0.970294117647059,6.69970588235294,NA,52.6557142857143,56.8570588235294,967.836764705882,44.1311764705882,3.0225,NA,NA,11.6483823529412,99.3333333333333,5.49575971731449,13.0292253521127,0.461935483870968,0.511810699588477,0.0681730769230769,0.209469387755102,0.502624113475177,0.273380281690141,0.503485915492958,18.8329508196721,1.14561371841155,5.77332431457431,19.8379981129981,8.83456272727273,6.28051636363636,0.84963,1.95843636363636,5.53611272727273,3.32798727272727,5.72926272727273,5.00346909090909,16.4378235653236,13.1871283,5.86351447035134,2540.48571428571,-13.2333333333333,27.2066666666667,113.124478644059,205.571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06666666666667,5.926666667,133.5,6.05,NA,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,17230.1666666667,NA,NA,32.5,25,27892.5,NA,NA,NA,NA,NA,NA,446.333333333333,97,634.5,138.833333333333,NA,NA,7.08333333333333,2.56666666666667,16.9666666666667,67.3333333333333,NA,2.26,4.04,5.533333333,150.2,6.74,NA,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,16642.8,NA,NA,31.6,27.4,25141,NA,NA,NA,NA,NA,NA,479.8,111.4,698.2,149,NA,NA,7.98,2.34,16.9666666666667,67.3333333333333
"50_9","03/04/2014",46.26972222,7.436944444,22,2,"PINE","Haplic Calcisol",NA,0.320285446,26.0506050605061,0.0582959641255605,NA,NA,10.1027777777778,14.1488888888889,0.988055555555556,1.35444444444444,10.6243661759111,6.15972222222222,1.41416666666667,4.52777777777778,10,53.59,44.6897222222222,134.232472222222,61.1347222222222,3.4704,NA,NA,12.593,92.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.45108326104669,375.533333333333,-12.5866666666667,31.54,NA,249.916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.75,56.35,27.9,1108.75,7.5,NA,6.465,7.245,25.85,1.147,21.55,0.068,0.015,13.289,0.011,0.142,0.7485,0.057,0.022,0.06375,10659.15,8349.45,NA,18.555,16.94,19064.55,NA,1111.8,4260.25,430.334375,24.9,30.06,149.05,20.62,160.75,42.965,NA,NA,14.203,0.147,14.35,98.925,2,4.1,5.23,5.87,338.45,10.02,33.8,0.825,0.085,36.295,0.04,1.185,4.138,0.46,0.342,0.74,5004.3,16713,NA,20.44,25.58,8957.1,NA,1123.6,2592.2,618.9075,37.8,140.4,545.7,44.99,1194.7,91.25,NA,NA,41.96,1.322,43.282,96.9025
"50_15","04/04/2014",47.27555556,7.887777778,10,2,"SPRUCE","Haplic Stagnosol",NA,0.433266985,24.6345029239766,0.00740740740740741,NA,13.4,4.38157894736842,14.8810256410256,1.25384615384615,1.17564102564103,13.2007683181292,7.24897435897436,1.62128205128205,3.99717948717949,NA,52.7454838709677,44.4382051282051,2608.73076923077,65.8828205128205,4.41121052631579,NA,NA,27.8164102564103,362.125,5.88089622641509,12.2448356807512,0.316842105263158,0.520779569892473,0.0556172839506173,0.255432098765432,0.664295774647887,0.383239436619718,0.475610328638498,26.3350314465409,1.36031796116505,5.81424178634665,35.4793750409863,19.3914511764706,6.77466941176471,1.54912941176471,3.49261529411765,7.67582647058823,7.05536941176471,6.96574235294118,4.59769470588235,77.4366920531795,19.5931775882353,8.52019630312329,1925.73333333333,-14.5733333333333,33.9,132.583750032426,251.333333333333,0.075,4.56523855890944,1.12984083674397,0.583418915133974,0.351733859397418,0.359096803241783,0.940998383330339,10.2304048234281,0.602884146341463,18.3524981910275,NA,0.721213862984218,0.1275,0.253788920725883,0.0929488054607508,0.0939257950530035,0.45987966068258,0.556830846665468,0.5,4.82110623628956,0.36623046875,0.662354143733291,0.649632489385123,0.0356528886801315,3.07456062273942,0.21685878962536,0.417630759553389,1.06777759871072,NA,1.66576946060701,0.03,0.0320353982300885,0.128185406510458,0.0730537634408602,0.014296875,0.666710174555748,17.6,56.75,25.65,1096.5,0.5,NA,3.725,4.195,29.16,1.786,14.65,7.1755,6.252,0.197,0.109,0.0665,0.122,0.065,0.0285,0.923125,11849.85,278.55,NA,16.715,7.375,12663.2,NA,258.35,2116.7,327.630625,19.1,12.52,155.6,21.47,205.65,30.88,NA,NA,0.4145,7.35,7.7645,4.861875,4,2.3,3.38,3.92,436.25,18.085,24.1,5.81,2.91,11.182,0.148,1.485,2.235,2.055,0.1,2.8975,3667.2,3177,NA,10.54,17.02,3226.9,NA,801.2,669.8,827.075,28.5,75.03,1031.2,105.44,1836.4,69.7,NA,NA,15.005,8.01,23.012,65.1
"50_18","01/06/2014",46.81666667,9.856111111,33,1.05,"SPRUCE",NA,NA,0.677158424,27.03125,0,NA,NA,5.43571428571429,12.7028571428571,1.01428571428571,1.70535714285714,7.92224679118215,6.35,1.47428571428571,6.94,NA,52.5089285714286,40.0742857142857,635.2675,34.0817857142857,NA,NA,NA,6.82891666666667,NA,5.72857142857143,7.14126984126984,0.277857142857143,0.391546391752577,0.0565116279069767,0.147934782608696,0.22608,0.199761904761905,0.24468253968254,13.0559090909091,0.572936,5.66869248110987,14.3568340393906,10.794222,3.57252,1.312838,1.862018,0.88768,2.676282,1.535968,1.252244,20.6722033760873,4.7713826,4.28579452054795,686.6,-17.35,26.35,144.753479452055,192.5,0.075,5.2781881533101,2.9450245959241,1.4833169360506,0.724985242445538,0.169214975845411,1.04325853658537,13.6918918918919,0.56358819395643,26.8708292682927,NA,0.911128601546029,NA,0.107014883061658,0.0630738423028786,0.157749559082892,0.254049657534247,1.14600696864111,0.5,5.93328981723238,1.26461538461538,0.391619812583668,0.502350132625995,0.0188414634146341,1.6883681462141,15,0.132761453396524,2.96668005354752,NA,1.46919098143236,NA,0.032,0.0235,0.118,0.0519318181818182,1.21244125326371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50_19","27/06/2014",47.47833333,8.364444444,14,1.451,"BEECH",NA,">120",0.318590573,21.6666666666667,0,NA,13.22,5.225,17.084,1.2564,1.4632,12.149519824649,11.1876,1.0548,5.9336,NA,53.7252,34.4676,150.4311,55.9112,8.07033333333333,NA,NA,20.6412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.43703703703704,40,36.3838,13.2065,2.58366,3.87323,6.13292,7.83932,6.94077,3.79024,157.064166666667,19.338151,8.98856164383562,827.7,-9.8,31.95,135.627,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51_1","10/06/2015",47.89194444,19.95861111,12,0.25,"BEECH","Haplic Leptosol","81 - 100",0.536500425,6.65338645418327,0.0995260663507109,3,12.8,NA,26.14,2.215,1.084,25.9303731664427,10.96,1.742,8.058,NA,50.085,NA,NA,NA,NA,NA,NA,NA,NA,5.75960698689956,29.7921225382932,1.10106430155211,2.23958605664488,0.396546391752577,1.16823008849558,0.923766816143498,1.47303827751196,0.863058035714286,129.943925233645,1.86242630385488,5.68209454937756,52.5056737053728,13.4779186666667,9.69564253333333,1.89177485714286,5.43649993333333,5.25945893333333,6.42414378571429,4.41854153333333,9.61656946666667,209.700101238061,9.9922598,9.1885094260038,751.407142857143,-13.82,33.34,123.409370294937,249.125,0.125,6.26395061728395,1.64430025445293,3.59867684478372,0.978545918367347,0.356656167979003,2.64430534351145,158.310833333333,NA,12.8775706214689,NA,2.18609970674487,NA,NA,NA,NA,0.356464705882353,1.46582991202346,0.5,6.45735294117647,0.835714285714286,4.65892857142857,1.70336734693878,0.235261780104712,5.77819387755102,144.010606060606,NA,3.15898876404494,NA,3.32869822485207,NA,NA,NA,NA,0.344443786982249,1.99431952662722,NA,NA,NA,NA,NA,NA,4.125,5.0725,136,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673,NA,NA,NA,NA,NA,3.1,0.833333333333333,3.9,79,NA,NA,4.16666666666667,4.6625,136,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673,NA,NA,NA,NA,NA,3.3,0.9,4.2,79
"51_3","",47.86277778,19.96694444,14,0.25,"OAK","Mollic Leptosol","61 - 80",0.481244718,12.6420454545455,0.101694915254237,2,18.8,NA,28.81,2.2725,1.294,23.0493083698511,10,1.986,8.394,NA,50.12,NA,NA,NA,NA,NA,NA,NA,NA,5.34059405940594,28.3366336633663,0.574736842105263,2.78019801980198,0.443333333333333,1.19578947368421,0.993258426966292,2.92295081967213,1.36363636363636,174.918604651163,2.37111111111111,5.49588913461284,56.3645379401431,18.9684021428571,12.3809864285714,2.83141428571429,6.41891714285714,6.64001714285714,8.30851307692308,5.19879371428571,15.4348857142857,207.997280316659,12.2384842857143,9.17730571777666,719.95,-13.8777777777778,29.9,167.692821185658,251.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,NA,129,4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,NA,NA,NA,NA,NA,5.73333333333333,0.6,6.3,90,NA,NA,4.9,NA,129,5.73333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,NA,NA,NA,NA,NA,6.3,0.6,6.9,90.5
"51_16","",46.82222222,16.40416667,6,0.28,"OAK","Haplic Gleysol","61 - 80",0.286922709,13.9301310043668,NA,3,38.4,NA,23.498,1.9275,1.434,16.9282939712744,8.164,2.174,7.918,NA,50.02,NA,NA,NA,NA,NA,NA,NA,NA,6.23498622589532,27.7802197802198,1.09535714285714,2.52384615384615,0.444022038567493,1.08986225895317,0.917430985915493,1.35202777777778,0.812937853107345,146.645892351275,1.71689024390244,6.12869772837338,45.3744067720113,13.5002700769231,11.6762258461538,2.47841007692308,4.92285407692308,6.218529,5.79942369230769,4.27302215384615,9.91479969230769,212.196336796767,9.29873625,10.2051856571086,1164.60625,-15.3375,36.025,102.942818458216,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.15,49.75,28.1,1421.5,0,NA,4.52,NA,13.1,0.95,13,3.51,0.0455,2.0025,0.0285,0.147,1.3745,0.1875,0.26,0.9906,NA,NA,NA,NA,19.77,NA,NA,NA,NA,NA,NA,NA,NA,15.9,NA,82.15,2093.65,8888.78,3.7835,1.2525,5.036,74.735,NA,NA,NA,4.4,333.5,8.75,38.11428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51_20","10/06/2015",47.89305556,19.9525,12,0.25,"SPRUCE","Haplic Leptosol","41 - 60",1.031926751,2.98507462686567,NA,3,NA,4.66666666666667,16.7833333333333,1.12666666666667,0.72,23.4697508253064,9.18666666666667,0.793333333333333,6.37333333333333,NA,52.5233333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32817017778574,72.9229811820659,20.7212112857143,11.6860765714286,2.54382142857143,5.59943585714286,6.00431328571429,7.59154328571429,5.95171457142857,11.0742718571429,151.726719224691,12.7994377142857,6.97917340770802,NA,-15.4428571428571,27.3285714285714,NA,240.833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.55,32.35,49.1,1275.5,1.25,NA,4.54,5.155,29.55,2.3,12.65,5.115,0.2555,4.772,0.089,0.3225,1.095,0.4945,0.258,1.07635,NA,NA,0.38,NA,7.33,NA,NA,NA,NA,NA,NA,NA,NA,56.95,NA,33.23,3184.5,7793.125,6.447,1.9155,8.3625,77.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52_5","",44.50944444,26.17722222,2,0.25,"OAK","Haplic Luvisol","61 - 80",0.360036775,30.8461538461538,0,NA,23.0166666666667,NA,10.86,1.08833333333333,1.62,7.32986638521211,5.15285714285714,2.19714285714286,1.69142857142857,NA,46.36875,19.714,38.5003333333333,0.23,7.99833333333333,0.04,0.009,NA,NA,6.05490196078431,123.688961038961,3.2678431372549,8.75224183006536,1.63045751633987,2.29276119402985,4.74159350649351,9.27435294117647,0.851556291390729,577.710204081633,10.1168571428571,6.14545697508546,166.961427540468,42.3203605454545,29.4967390909091,7.52701781818182,4.4997665,8.11646136363636,15.2412392727273,4.06046472727273,11.0333199090909,946.476858435682,16.972285,11.1043077254155,609.2,-17.3,36.475,146.09905027933,271,0.146835443037975,6.7258064516129,21.0822580645161,70.7945161290323,12.2245161290323,24.0064193548387,10.1909677419355,4364.77272727273,NA,NA,NA,10.6869230769231,NA,NA,NA,NA,23.4622692307692,18.7673076923077,0.498461538461538,6.74545454545455,16.0945454545455,103.300909090909,16.2963636363636,23.9630909090909,14.8745454545455,2432.25,NA,NA,NA,8.45555555555556,NA,NA,NA,NA,7.45855555555556,16.4688888888889,37.45,60.7,1.85,1332.33333333335,2.415,NA,5.35,6.05,22.2,2.3335,9.75,1.0485,0.318,18.8835,0.0165,0.5215,4.353,0.485,0.455,0.7466666665,NA,3119.5,0.25,NA,20.3,23671.8,NA,2542.6,4227.5,773.2,260.4,NA,744.7,28.4,NA,49.97,NA,NA,24.213,1.5665,25.78,93.8933333333,NA,2.767,6.27,6.67,136.67,8,17.1,1.063,0.42,41.74,0.017,0.283,2.43,0.107,0.833,NA,NA,7748.6,0.25,NA,21.47,20511.1,NA,2212.7,3796.7,924.0333333333,43.1,NA,1111.1,23.9,NA,58.13,NA,NA,45.287,0.543,45.83,98.8166666667
"52_13","",45.02972222,24.9925,10,0.25,"OAK","Haplic Cambisol","61 - 80",0.751105423,22.7843137254902,0,NA,21.8666666666667,NA,11.2625,1.94,1.65125,6.94916042873468,3.78125,2.68875,1.505,NA,45.8542857142857,25.545,58.001,0.27,0.1,0.03,0.007,NA,NA,5.35909090909091,84.5519230769231,1.43282692307692,3.91737179487179,0.296410256410256,3.45670072992701,1.34639102564103,3.97852564102564,0.341569032258065,114.690595238095,1.54,5.64170454545455,82.9249242424242,25.3286,11.6981995555556,2.41852422222222,2.472989875,10.3917911111111,4.56829244444444,2.46329533333333,11.1491026666667,329.843301435407,7.60673,11.1,672.3,NA,NA,NA,NA,0.2,5.79772727272727,8.26654761904762,12.601976744186,2.37204651162791,2.25793181818182,4.20806818181818,1612.89285714286,NA,NA,NA,3.4215,NA,NA,NA,NA,13.27434375,3.55421875,0.489473684210526,6.14909090909091,16.2090740740741,14.4135185185185,2.40907407407407,2.93437037037037,3.95163636363636,1287.8,NA,NA,NA,3.93942857142857,NA,NA,NA,NA,5.16935588235294,2.072,22.15,43.5,34.35,1499.16666666665,3.5,NA,4.175,5.085,19.485,1.1665,17.45,4.179,1.8085,28.089,0.059,0.456,4.8325,0.1875,0.2475,2.7858333335,NA,970,0.25,NA,18.57,21748.4,NA,1117.6,2740.5,912.0333333333,NA,NA,434.7,6.93,NA,38.13,NA,NA,33.625,4.841,38.466,86.2625,NA,1.1,5.07,5.57,222.67,11,20.3,1.123,0.827,13.867,0.01,0.263,2.517,0.083,0.44,0.426666667,NA,5566.9,0.25,NA,11,12596.1,NA,870.8,1930.9,3535.2,34.5,NA,918.4,13.17,NA,43.27,NA,NA,17.087,1.347,18.433,92.8466666667
"53_116","27/05/2015",54.55916667,18.27055556,4,0.84,"BEECH","Endogleyic Arenosol","81 - 100",0.52608811,21.4285714285714,NA,NA,NA,5.25,22.8143333333333,1.48033333333333,2.04533333333333,11.2040480468478,7.293,1.28,8.19066666666667,NA,NA,35.928,2173.83333333333,99.662,11.4782142857143,8.91178571428572,142.890769230769,25.8068965517241,138,5.53640167364017,32.8504184100418,0.686896551724138,1.31374261603376,0.216161137440758,0.828575630252101,1.21626694915254,1.63679487179487,0.732150214592275,68.5283333333333,2.02347058823529,5.63151346604215,44.8489819151704,63.0253733333333,20.5440263333333,5.52145333333333,19.010904,20.845363,42.638096,17.6936171666667,15.5441505,126.728077777778,46.365137,8.62193259129411,772.85,-22.86,35.62,86.0541619790925,244.333333333333,0.25,4.63513513513514,0.80725,0.776972222222222,0.197333333333333,0.0277407407407407,1.05230555555556,NA,1.17216666666667,7.83155555555556,NA,1.85438888888889,NA,0.0429444444444444,0.135972222222222,0.063,0.0515555555555556,4.14922222222222,0.5,4.79722222222222,0.372888888888889,0.5655,0.159558823529412,0.02176,1.40645714285714,NA,0.750029411764706,3.19288235294118,NA,1.96458823529412,NA,0.019,0.0984117647058824,0.131,0.107057142857143,3.73714285714286,3.3,12.8,83.9,1530,5,NA,4.06,4.635,10.765,0.73,13.7,1.7385,1.2975,0.1375,0.0365,0.061,0.042,0.0515,0.064,0.2858333335,4807.15,407,0.0505,7.165,1.955,5982.5,NA,775.55,649.55,320.4758333333,90.5,2.585,228.6,10.19,79.95,23.105,1234.6,1538.58333335,0.304,1.6715,1.9755,14.17833333335,1.5,1.237,4.43,5,352.985,15.8965,21.95,3.74,0.217,17.957,0.013,2.397,2.837,4.323,0.37,2.74,1200.45,6636.85,0.2385,19.395,11.69,1839.65,NA,1431.15,843.35,3305.61166666665,87.05,12.395,1060.4,13.52,1096.5,42.235,304.4,717.16666667,23.56,7.293,30.853,75.6733333333
"53_202","28/05/2015",54.28333333,23.00555556,5,0.75,"SPRUCE",NA,NA,0.149556878,13.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.925,4.3325,98.25,2.5,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,10888.75,NA,NA,NA,5,15961.25,NA,NA,NA,NA,NA,NA,178,NA,363.5,31.75,NA,NA,6,2.525,8.3,43,NA,NA,3.86666666666667,4.385,128.666666666667,3.1,NA,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,9000,NA,NA,NA,5.33333333333333,14565,NA,NA,NA,NA,NA,NA,220.333333333333,NA,447.333333333333,31,NA,NA,7.73333333333333,2.93333333333333,10.2,47.3333333333333
"53_206","27/05/2015",53.66694444,21.43361111,3,0.56,"PINE","Haplic Lixisol","61 - 80",0.100419215,24.4642857142857,NA,NA,NA,17.4036538461538,16.4855769230769,1.12942307692308,1.67519230769231,9.88772390086302,4.61173076923077,0.930384615384615,6.10211538461538,NA,NA,60.8771153846154,394.386538461538,28.0603846153846,4.98115384615385,0.52,85.6805769230769,17.36,NA,5.55654761904762,28.465421686747,0.565483870967742,1.02464285714286,0.188709677419355,0.419005988023952,1.240625,0.868248484848485,0.511690909090909,50.326875,1.81472093023256,5.61041666666667,35.6444220430108,54.15793,21.1993207,6.07792066666667,9.70350366666667,13.8218185333333,19.9494327,9.40555586666667,12.9720636,115.052695707071,29.8951665666667,5.62554829249878,670.1,-18.4,30.96,34.4188987342061,214,0.25,6.35,0.6824,9.01284,0.67908,1.4955,1.95326923076923,137.165217391304,0.46468,23.5929166666667,NA,1.3684,NA,0.0962,0.01228,0.08175,0.336653846153846,2.71242307692308,0.5,6.80714285714286,0.438266666666667,17.7086818181818,0.944363636363636,1.3645652173913,2.87565217391304,541.009090909091,0.0875714285714286,15.5370909090909,NA,1.88518181818182,NA,0.0333636363636364,0.00438888888888889,NA,0.151565217391304,3.19630434782609,3.55,10.65,85.8,1492.33333333335,2,NA,4.14,4.97,12.255,0.8235,14.5,0.3795,0.705,1.0725,0.0125,0.0965,0.135,0.057,0.018,0.1141666665,5725.9,870.8,0.11,7.765,2.705,5918.9,NA,856.55,1000.15,328.775,74.6,3.615,357.4,8.36,97.9,20.165,1251.15,1636.2,1.322,0.8885,2.2105,53.29416666665,1,0.625,4.54,5.1,294.8,8.303,35.9,0.49,0.14,11.583,0.01,1.97,3.037,0.513,0.073,0.42,2829.3,5251.3,0.217,37.68,5.93,3197.3,NA,1464.3,931.1,477.2,48.7,17.27,619.5,8.54,613.9,36.35,754,947.46666667,16.663,1.083,17.747,93.8833333333
